code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000912,*ST天化,农药化肥,四川,19.68,15.68,15.68,611794.13,125327.9,448185.75,137935.56,0.88,0.17300000000000001,-0.44,-15.44,19990603,-314828.31,-2.01,12.54,797.28,22.38,12.66,54425.0
000906,浙商中拓,批发业,浙江,12.14,6.61,6.76,1318980.25,1183743.5,21940.45,63626.36,0.94,0.26,2.97,1.68,19990707,68681.43,1.02,38.31,68.13,2.22,0.46,22601.0
000821,京山轻机,轻工机械,湖北,11.82,4.41,5.38,509287.31,279867.81,40025.39,161632.17,3.0,0.499,5.48,1.43,19980626,62313.3,1.16,59.62,153.66,22.94,15.73,35788.0
000816,*ST慧业,农用机械,江苏,0.0,13.36,14.19,565651.63,248228.77,105945.15,141436.27,1.0,-0.063,2.09,0.65,19970818,6577.93,0.05,-18.01,-40.24,10.9,-8.1,127049.0
000812,陕西金叶,广告包装,陕西,75.39,6.69,7.69,239548.17,89311.53,72624.43,19319.85,0.25,0.033,1.77,1.84,19980623,28528.38,0.37,30.18,244.86,33.12,3.74,50882.0
000802,北京文化,影视音像,北京,115.13,3.85,7.23,630071.88,431137.41,2806.5,317488.22,4.39,0.064,6.65,1.48,19980108,86838.15,1.2,45.8,144.55,49.86,13.1,49227.0
000752,西藏发展,啤酒,西藏,137.09,2.64,2.64,126781.3,53951.2,13292.11,2405.95,0.09,0.027000000000000003,3.02,2.42,19970625,43869.93,1.66,-4.52,0.03,26.32,4.14,40420.0
000736,中交地产,全国地产,重庆,6.8,4.46,4.46,3608155.5,3325644.0,5554.78,46704.67,1.05,0.68,5.04,1.84,19970425,123715.4,2.78,285.1,2949.91,37.58,9.54,8991.0
000713,丰乐种业,种植业,安徽,0.0,2.99,2.99,226605.25,128494.31,44473.57,50490.98,1.69,-0.071,4.4,1.03,19970422,40420.46,1.35,19.37,47.84,15.06,-1.9,36319.0
000703,恒逸石化,化纤,广西,10.02,20.79,23.08,5475417.0,2143210.0,866290.63,395813.84,1.72,0.97,6.22,2.05,19970328,770973.81,3.34,29.18,63.2,5.06,3.62,18916.0
000666,经纬纺机,纺织机械,北京,18.9,4.74,7.04,3913206.0,1455232.25,140076.56,190433.94,2.7,0.7170000000000001,11.43,1.58,19961210,381558.31,5.42,17.83,-39.44,50.0,9.74,36648.0
000622,恒立实业,汽车配件,湖南,0.0,4.25,4.25,40256.48,38408.53,1795.2,19628.25,0.46,-0.009000000000000001,0.43,11.64,19961107,-43908.6,-1.03,72.55,51.42,16.34,-10.55,18138.0
000597,东北制药,化学制药,辽宁,30.64,4.73,5.7,1194546.88,639763.69,296446.06,251111.55,4.41,0.3,6.0,1.87,19960523,23655.89,0.42,34.02,96.23,41.01,2.79,29307.0
000567,海德股份,多元金融,海南,49.84,1.5,4.42,576357.44,543597.75,668.64,355165.34,8.03,0.17,9.21,1.24,19940525,7662.16,0.17,98.3,34.93,0.0,30.39,27196.0
000545,金浦钛业,化工原料,吉林,34.33,9.59,9.87,304080.59,123945.35,118239.05,-6411.75,-0.06,0.08199999999999999,2.06,1.83,19931215,104433.71,1.06,10.4,-38.27,18.69,5.63,78079.0
000540,中天金融,多元金融,贵州,5.41,65.06,70.05,7937545.5,3670340.75,10957.07,109858.85,0.16,0.675,2.92,1.67,19940202,1151317.38,1.64,-34.66,185.77,29.58,65.78,227212.0
000538,云南白药,中成药,云南,20.08,10.41,10.41,2920660.75,2636110.25,167812.25,124721.57,1.2,2.6239999999999997,18.44,3.81,19931215,1597857.88,15.34,9.53,4.88,30.41,13.85,55010.0
000534,万泽股份,区域地产,广东,239.92,4.91,4.92,263353.75,155608.45,17241.88,39697.0,0.81,0.033,3.04,3.44,19940110,42325.55,0.86,-83.84,22.66,59.76,41.14,16667.0
000498,山东路桥,建筑施工,山东,11.98,4.41,11.2,2157912.75,1640427.5,62293.3,-55383.69,-0.49,0.314,3.86,1.3,19970609,279432.78,2.49,31.9,-14.63,8.2,3.39,63191.0
000420,吉林化纤,化纤,吉林,23.52,16.63,19.71,699954.13,188457.86,268420.97,138956.16,0.71,0.04,1.45,1.29,19960802,-68515.59,-0.35,29.22,37.59,15.2,6.09,65949.0
000061,农 产 品,农业综合,深圳,110.47,16.95,16.97,1886569.63,391055.03,189650.41,266533.72,1.57,0.027999999999999997,2.81,1.46,19970110,17563.42,0.1,-0.24,1655.2,39.42,2.78,48943.0
000029,深深房Ａ,区域地产,深圳,17.17,8.92,10.12,451627.91,375137.63,3592.16,97824.49,0.97,0.325,3.12,3.58,19930915,107169.1,1.06,80.16,139.8,58.98,24.98,76443.0
000027,深圳能源,火力发电,深圳,19.19,39.64,39.64,7880011.0,1770587.63,3086458.0,399866.72,1.01,0.135,5.29,0.98,19930903,839751.19,2.12,29.26,33.16,22.53,6.73,118927.0
000010,美丽生态,建筑施工,深圳,0.0,5.22,8.2,382409.63,323372.53,8662.49,149537.16,1.82,-0.23399999999999999,1.18,3.72,19951027,-136269.91,-1.66,-70.73,-1613.16,7.95,-102.46,46766.0
600741,华域汽车,汽车配件,上海,6.48,28.67,31.53,13373663.0,8290651.0,1913321.0,1290007.25,4.09,2.019,13.94,1.25,19960826,2435049.75,7.72,14.51,32.13,13.83,5.36,55020.0
600900,长江电力,水力发电,北京,20.15,115.06,220.0,29961386.0,1232811.75,24359730.0,4424317.0,2.01,0.387,5.82,2.68,20031118,3685154.0,1.68,-0.42,5.15,56.74,44.36,98108.0
600007,中国国贸,园区开发,北京,17.88,10.07,10.07,1114403.13,97802.65,203029.31,187251.86,1.86,0.401,6.5,2.21,19990312,316561.66,3.14,23.68,36.92,53.07,26.02,12807.0
600993,马应龙,中成药,湖北,36.97,4.3,4.31,284777.06,218124.8,32199.75,13325.34,0.31,0.28,5.14,2.68,20040517,135497.02,3.14,33.71,-48.79,44.31,7.58,44666.0
300271,华宇软件,软件服务,北京,25.23,5.59,7.56,508612.06,252767.02,25494.51,191305.38,2.53,0.41,5.37,2.53,20111026,149830.69,1.98,19.53,35.25,42.72,19.08,24348.0
002745,木林森,半导体,广东,21.46,5.2,12.77,3334811.75,1992298.38,696026.25,549356.19,4.3,0.51,7.53,1.79,20150217,242961.92,1.9,110.79,36.68,25.01,4.87,41976.0
002837,英维克,专用机械,深圳,24.77,0.68,2.15,197551.92,130363.57,3086.24,53829.71,2.5,0.42,4.9,2.67,20161229,34106.45,1.59,45.14,49.27,36.01,12.26,17800.0
300377,赢时胜,软件服务,深圳,58.43,5.13,7.42,307546.28,150105.56,69729.86,159785.88,2.15,0.159,3.64,3.4,20140127,35668.28,0.48,51.24,41.26,80.01,24.93,52272.0
603737,三棵树,染料涂料,福建,28.23,0.42,1.33,273841.44,159991.25,50901.76,38402.65,2.89,0.972,9.16,4.0,20160603,71330.36,5.37,33.85,43.43,40.0,5.62,7266.0
300610,晨化股份,化工原料,江苏,20.84,0.5,1.51,87780.36,64615.36,9536.05,27677.05,1.84,0.424,4.86,2.42,20170213,24607.85,1.63,16.98,3.01,22.24,10.64,12400.0
002234,民和股份,农业综合,山东,19.13,1.91,3.02,240565.7,71663.63,127704.17,86187.93,2.85,0.46,2.91,4.03,20080516,-40344.65,-1.34,58.89,148.03,25.34,12.15,26941.0
002034,旺能环境,环境保护,浙江,16.11,1.43,4.17,580159.81,116547.42,153655.17,236329.91,5.67,0.537,8.53,1.35,20040826,72771.05,1.75,-44.91,33.88,51.61,36.47,6850.0
603611,诺力股份,运输设备,浙江,14.92,2.26,2.68,349565.69,236152.47,24314.17,76179.96,2.85,0.59,6.16,1.87,20150128,62968.13,2.35,19.38,29.7,24.02,8.52,13839.0
603679,华体科技,电气设备,四川,36.34,0.35,1.01,77946.92,60555.28,5892.55,20876.24,2.07,0.46799999999999997,5.53,4.1,20170621,23485.25,2.33,29.32,57.34,33.33,12.59,4254.0
300567,精测电子,电器仪表,湖北,34.46,0.84,1.64,221402.59,184752.06,7035.7,41149.75,2.52,1.19,6.16,8.7,20161122,46995.5,2.87,70.28,66.38,50.88,21.71,6869.0
300532,今天国际,软件服务,深圳,96.66,1.2,2.77,148425.88,119329.9,8536.4,23197.61,0.84,0.078,2.8,3.57,20160818,26476.6,0.95,-15.68,-65.69,32.52,6.24,13979.0
600406,国电南瑞,软件服务,江苏,25.75,22.06,45.84,4924718.0,3959232.75,494361.44,966462.88,2.11,0.52,5.68,3.05,20031016,1103511.5,2.41,25.23,35.74,27.71,13.5,55968.0
002645,华宏科技,专用机械,江苏,17.62,2.53,3.56,254523.7,139377.52,37075.21,92668.47,2.6,0.34299999999999997,5.0,1.61,20111220,45484.84,1.28,50.2,39.42,21.31,8.71,11048.0
603083,剑桥科技,通信设备,上海,38.26,0.32,1.27,257571.66,165324.38,46930.12,57128.53,4.49,0.44299999999999995,8.56,2.64,20171110,38352.9,3.01,23.24,2.31,10.2,2.48,16525.0
300603,立昂技术,通信设备,新疆,46.84,0.48,1.03,138042.02,97885.28,15274.35,12127.82,1.18,0.354,4.42,5.01,20170126,20238.81,1.97,-31.14,-38.26,25.15,7.72,12228.0
000732,泰禾集团,区域地产,福建,9.49,12.43,12.44,24209104.0,20627070.0,226863.75,672326.19,5.4,1.161,16.44,0.89,19970704,790356.13,6.35,22.51,15.35,30.97,7.38,35795.0
300193,佳士科技,专用机械,深圳,18.86,4.58,5.07,276317.66,233811.16,34062.14,127754.02,2.52,0.278,4.76,1.47,20110322,54631.91,1.08,15.42,31.02,33.26,21.16,33431.0
002427,*ST尤夫,化纤,浙江,271.76,3.85,3.98,763230.69,409078.56,181292.67,59333.01,1.49,0.038,4.56,3.0,20100608,72662.13,1.82,-21.25,-92.99,22.93,0.51,16201.0
002716,金贵银业,小金属,湖南,24.45,5.42,9.6,991941.63,702141.13,137286.56,172989.42,1.8,0.13699999999999998,3.91,1.71,20140128,124075.47,1.29,24.03,11.59,7.69,2.4,60370.0
002355,兴民智通,汽车配件,山东,56.59,3.9,6.25,521666.69,316219.84,80168.93,188567.66,3.02,0.087,5.03,1.3,20100209,56856.51,0.91,7.95,-1.66,17.86,3.88,26758.0
002679,福建金森,林业,福建,179.26,2.36,2.36,166279.48,149667.56,2111.9,24454.99,1.04,0.054000000000000006,3.08,4.23,20120605,22108.82,0.94,8.46,314.15,70.44,14.42,10599.0
600335,国机汽车,汽车配件,天津,10.1,10.3,10.3,2433220.5,1841970.38,158788.44,226676.2,2.2,0.475,7.63,0.84,20010305,417611.94,4.06,-12.81,-25.59,5.88,1.49,30810.0
600723,首商股份,百货,北京,11.27,6.58,6.58,687039.0,537385.88,73360.28,82504.47,1.25,0.413,5.91,1.05,19960716,205348.81,3.12,-0.9,11.54,23.87,3.7,34731.0
601965,中国汽研,汽车服务,重庆,17.45,9.61,9.7,538502.25,265323.72,162574.95,145851.5,1.5,0.266,4.51,1.37,20120611,172481.06,1.78,21.64,18.12,22.3,12.83,28170.0
603718,海利生物,生物制药,上海,125.81,6.44,6.44,177864.52,70767.38,41166.59,14694.34,0.23,0.07200000000000001,1.68,7.22,20150515,21624.06,0.34,-17.93,-44.55,63.61,23.75,24967.0
603056,德邦股份,仓储物流,上海,28.49,1.0,9.6,858483.88,592512.56,159134.55,31860.35,0.33,0.478,3.94,4.61,20180116,228894.95,2.38,9.6,28.32,14.2,2.86,28186.0
300057,万顺股份,广告包装,广东,27.86,2.92,4.4,650071.75,372068.81,196011.59,146485.06,3.33,0.163,6.07,1.0,20100226,70545.25,1.6,37.12,2.71,12.72,2.33,13891.0
300068,南都电源,电气设备,浙江,18.28,6.21,8.78,1311725.25,756895.19,226266.09,394460.28,4.5,0.5,7.26,1.66,20100421,144038.91,1.64,3.7,18.35,14.81,6.58,43221.0
600198,*ST大唐,通信设备,北京,15.23,8.75,8.82,794417.88,357797.81,56329.3,367960.44,4.17,0.28600000000000003,-0.14,-41.02,19981021,-473360.81,-5.37,-59.41,149.85,26.06,16.06,76243.0
000056,皇庭国际,房产服务,深圳,33.37,9.04,11.75,1275863.38,256588.27,5196.21,193358.63,1.65,0.129,4.59,1.25,19960708,232096.41,1.97,22.31,-6.08,64.81,22.17,13779.0
600510,黑牡丹,全国地产,江苏,38.84,7.96,10.47,2637814.75,2191150.5,81644.25,298705.47,2.85,0.109,7.11,0.79,20020618,258499.02,2.47,-37.77,-47.88,17.28,3.92,26017.0
600200,江苏吴中,综合类,江苏,26.19,7.15,7.22,502254.91,285318.25,55968.28,144542.8,2.0,0.159,3.99,1.4,19990401,50721.35,0.7,-41.29,13.3,34.77,8.23,70976.0
002846,英联股份,广告包装,广东,64.63,0.5,1.95,114991.97,50250.59,35254.21,21159.13,1.09,0.127,2.82,3.89,20170207,15006.32,0.77,67.98,-30.68,17.03,4.85,18851.0
000671,阳 光 城,区域地产,福建,10.51,32.41,40.5,26413420.0,24219396.0,323586.66,354602.75,0.88,0.39,4.07,1.34,19961218,790031.06,1.95,67.13,155.55,26.48,6.1,55672.0
601727,上海电气,电气设备,上海,22.51,98.51,147.25,20727330.0,15024835.0,1337458.25,1653450.5,1.12,0.12,3.83,1.41,20081205,1998167.63,1.36,24.38,13.02,19.48,3.44,321112.0
600649,城投控股,区域地产,上海,11.3,24.21,25.3,3503118.75,2462529.75,1925.8,180827.69,0.71,0.34600000000000003,7.49,0.7,19930518,1218261.5,4.82,207.61,-14.02,26.85,16.46,110517.0
600830,香溢融通,多元金融,浙江,57.69,4.54,4.54,311942.56,108415.4,8124.91,52449.61,1.15,0.065,4.68,1.07,19940224,103747.81,2.28,-12.49,-43.84,16.85,4.83,37354.0
601339,百隆东方,纺织,浙江,12.09,15.0,15.0,1292036.0,595133.19,372172.41,235849.22,1.57,0.31,5.13,0.98,20120612,340170.84,2.27,-0.15,20.15,18.2,10.21,33073.0
300162,雷曼股份,元器件,深圳,89.22,2.19,3.5,137632.52,68676.86,18978.9,63328.5,1.81,0.042,3.1,1.6,20110113,7112.8,0.2,11.34,-38.93,22.57,2.77,28462.0
601808,中海油服,石油开采,天津,0.0,29.6,47.72,7276814.5,2025985.25,4888560.5,1236627.5,2.59,-0.079,7.12,1.38,20070928,1458802.88,3.06,14.43,2.66,3.94,-4.61,71576.0
603999,读者传媒,出版业,甘肃,67.21,2.3,5.76,204549.59,125354.67,22742.56,28048.4,0.49,0.054000000000000006,2.95,1.64,20151210,73841.95,1.28,-10.42,-41.8,20.66,6.36,36477.0
600339,中油工程,石油加工,新疆,38.35,15.52,55.83,9620125.0,8769886.0,534481.31,1451701.88,2.6,0.09300000000000001,4.13,1.15,20001225,245765.42,0.44,9.77,-0.47,6.27,1.51,52304.0
600023,浙能电力,火力发电,浙江,12.85,136.01,136.01,11082254.0,2305691.5,5405270.0,2410213.0,1.77,0.276,4.54,1.04,20131219,1880701.75,1.38,14.51,0.36,10.4,8.72,184348.0
600532,宏达矿业,普钢,上海,0.0,5.16,5.16,312556.69,121219.81,54983.26,104765.28,2.03,-0.09,3.45,1.33,20021031,19550.22,0.38,211.99,1.46,3.52,-3.52,31028.0
300376,易事特,电气设备,广东,14.07,22.99,23.28,1095322.75,645030.31,337545.84,33565.95,0.14,0.239,2.08,2.15,20140127,213331.97,0.92,-24.61,6.02,24.03,13.47,57000.0
002755,东方新星,建筑施工,北京,151.55,1.72,1.72,84034.17,70757.11,3746.68,6934.0,0.4,0.044000000000000004,3.04,4.42,20150515,25061.27,1.45,46.35,224.06,24.94,3.38,16187.0
300699,光威复材,化工原料,山东,34.81,2.08,3.68,342611.63,239337.27,56664.98,159460.25,4.33,0.8440000000000001,7.58,5.17,20170901,78558.68,2.13,33.51,49.53,48.24,31.57,34808.0
002508,老板电器,家用电器,浙江,14.78,9.35,9.49,897976.13,754389.13,83369.9,40145.65,0.42,1.0659999999999998,5.88,3.57,20101123,376166.44,3.96,8.14,5.33,53.3,18.76,66582.0
603997,继峰股份,汽车配件,浙江,17.05,6.3,6.38,238205.5,167435.86,46899.55,24937.25,0.39,0.37,2.84,2.92,20150302,82285.5,1.29,19.19,6.68,32.81,14.87,19261.0
000959,首钢股份,普钢,北京,7.6,29.67,52.89,13653536.0,2388846.25,8208854.5,2009412.38,3.8,0.405,4.93,0.83,19991216,-338347.31,-0.64,9.78,21.47,14.14,4.42,108217.0
002255,海陆重工,专用机械,江苏,20.38,4.88,8.42,737201.19,495411.09,73091.56,214874.22,2.55,0.16,4.79,0.85,20080625,94091.35,1.12,74.59,73.35,24.5,9.13,40988.0
002074,国轩高科,电气设备,江苏,15.74,10.08,11.37,1986613.63,1228518.75,318675.78,448624.69,3.95,0.58,7.64,1.59,20061018,315215.97,2.77,9.11,3.02,33.13,16.09,66221.0
000955,欣龙控股,纺织,海南,0.0,5.38,5.38,120855.97,57497.23,43085.2,49573.46,0.92,-0.065,1.28,3.15,19991209,-34487.73,-0.64,16.74,23.85,12.0,-6.25,43703.0
600933,爱柯迪,汽车配件,浙江,13.7,1.38,8.5,472966.84,281421.22,132720.69,177331.48,2.09,0.431,4.36,1.81,20171117,97009.55,1.14,19.49,4.5,34.3,19.57,46988.0
300400,劲拓股份,专用机械,深圳,39.53,1.56,2.43,92859.0,64120.21,4694.49,5635.35,0.23,0.299,2.38,6.6,20141010,26852.95,1.1,36.66,42.18,38.49,15.65,9907.0
000868,安凯客车,汽车整车,安徽,0.0,6.96,7.33,696748.0,541753.0,95277.93,52991.81,0.72,-0.36,1.39,2.8,19970725,-30193.83,-0.41,-36.62,-207.89,3.84,-12.66,85877.0
000987,越秀金控,多元金融,广东,54.82,5.38,27.53,8998254.0,0.0,22653.78,889521.38,3.23,0.13,5.82,1.34,20000718,124907.46,0.45,112.94,-38.81,0.0,6.87,35902.0
300595,欧普康视,医疗保健,安徽,39.2,1.37,2.24,118178.26,97307.13,12715.45,36677.34,1.64,0.75,4.28,9.03,20170117,36778.35,1.64,48.47,46.73,78.66,50.12,8833.0
002892,科力尔,电气设备,湖南,34.28,0.26,0.84,74760.43,55842.1,17306.3,35643.1,4.26,0.581,7.23,3.67,20170817,14922.02,1.78,21.25,-8.95,21.14,9.28,16250.0
300226,上海钢联,互联网,上海,60.77,1.52,1.59,1129484.5,1090723.63,19185.78,74114.61,4.65,0.608,5.9,8.34,20110608,1793.46,0.11,39.51,185.25,0.72,0.13,13381.0
300667,必创科技,电器仪表,北京,177.87,0.69,1.02,46201.18,36953.05,3925.03,12551.51,1.23,0.11199999999999999,3.57,7.41,20170619,12997.3,1.27,11.76,20.68,50.73,14.07,13634.0
600546,山煤国际,煤炭开采,山西,10.78,19.82,19.82,4537062.0,1912088.63,1218669.13,75121.03,0.38,0.255,1.67,2.2,20030731,11849.75,0.06,-5.81,130.98,14.83,1.41,61185.0
002281,光迅科技,通信设备,湖北,47.37,6.23,6.48,603763.81,472143.06,99379.35,128686.35,1.99,0.40700000000000003,5.08,5.06,20090821,140148.8,2.16,7.55,4.66,18.79,7.2,48612.0
603711,香飘飘,软饮料,浙江,52.28,0.4,4.0,276323.16,160273.47,66105.8,46812.51,1.17,0.21,4.93,2.97,20171130,104172.9,2.6,25.34,2.65,36.55,5.0,19860.0
300096,易联众,软件服务,福建,0.0,3.77,4.3,191561.0,132098.16,7340.91,3240.18,0.08,-0.04,1.65,4.43,20100728,21860.4,0.51,40.44,67.34,46.52,-3.92,26487.0
603010,万盛股份,化工原料,浙江,38.01,2.2,2.5,194632.05,82072.92,56791.91,48557.96,1.94,0.191,4.4,3.3,20141010,34484.42,1.38,-10.05,-30.95,18.96,7.39,11031.0
600629,华建集团,建筑施工,上海,15.84,3.73,4.32,759743.88,541183.19,117679.88,143133.0,3.31,0.342,5.95,1.82,19930209,96129.21,2.22,32.95,100.47,23.53,5.22,17073.0
600123,兰花科创,煤炭开采,山西,6.23,11.42,11.42,2522401.75,563456.75,674701.25,26525.23,0.23,0.865,8.9,0.81,19981217,666143.0,5.83,6.49,33.22,41.45,15.65,65378.0
002640,跨境通,服饰,山西,15.01,9.86,15.58,1265272.63,929400.31,12979.7,379258.75,2.43,0.54,4.84,2.2,20111208,213143.02,1.37,80.66,67.23,38.51,5.25,23513.0
000836,富通鑫茂,通信设备,天津,54.41,12.08,12.08,272276.25,148104.56,49337.87,20100.76,0.17,0.033,1.46,2.42,19970929,29942.31,0.25,5.1,-16.0,14.43,3.84,48689.0
600469,风神股份,汽车配件,河南,0.0,5.62,5.62,784889.06,366372.75,310536.16,175495.2,3.12,-0.16,3.25,1.09,20031021,-76537.05,-1.36,-16.36,20.06,15.52,-2.87,26882.0
000605,渤海股份,水务,北京,58.92,2.73,3.53,594789.56,216707.34,106545.9,131192.72,3.72,0.06,5.84,1.21,19960913,44561.93,1.26,7.09,-28.03,30.39,2.95,27231.0
300045,华力创通,电脑设备,北京,66.65,3.67,6.15,216887.92,140708.42,6410.96,78931.36,1.28,0.079,2.91,2.4,20100120,38661.55,0.63,24.24,72.62,48.37,11.9,34141.0
300133,华策影视,影视音像,浙江,38.65,12.07,17.74,1310000.25,1006177.19,2532.75,303538.34,1.71,0.2,4.02,2.57,20101026,262708.13,1.48,43.4,15.49,29.03,9.93,27935.0
600311,荣华实业,黄金,甘肃,0.0,6.66,6.66,94204.8,60063.25,27077.2,21943.92,0.33,-0.085,1.16,2.94,20010626,-16430.23,-0.25,-54.9,-1314.71,-25.28,-93.03,78134.0
300392,腾信股份,互联网,北京,0.0,2.59,3.84,173393.02,128894.96,13399.23,8180.33,0.21,-0.171,1.06,6.39,20140910,-10380.46,-0.27,-7.0,-460.95,2.65,-5.95,28683.0
603608,天创时尚,服饰,广东,17.66,1.29,4.31,265584.31,138493.22,33682.48,111111.02,2.58,0.43200000000000005,4.85,2.1,20160218,50607.55,1.17,21.89,33.7,56.47,12.7,20321.0
603767,中马传动,汽车配件,浙江,30.79,0.95,2.99,177079.16,98591.32,60151.86,64160.1,2.15,0.16399999999999998,4.71,1.43,20170613,37629.7,1.26,2.53,-11.58,17.84,7.49,21359.0
300002,神州泰岳,软件服务,北京,0.0,14.07,19.61,647599.81,225112.47,40840.8,44756.37,0.23,-0.078,2.55,1.32,20091030,236361.45,1.21,-36.89,-318.82,71.88,-14.87,57313.0
002536,西泵股份,汽车配件,河南,13.34,3.14,3.34,350875.59,165449.88,138829.97,109457.6,3.28,0.562,6.4,1.56,20110111,64705.16,1.94,11.42,5.27,26.5,8.83,26139.0
601128,常熟银行,银行,江苏,9.85,9.97,22.23,16477517.0,0.0,99684.0,69175.4,0.31,0.504,5.46,1.21,20160930,250984.2,1.13,18.27,25.32,0.0,26.17,59829.0
600239,云南城投,区域地产,云南,17.47,16.06,16.06,8327713.0,5598402.0,256638.55,138490.36,0.86,0.142,3.04,1.08,19991202,162531.36,1.01,9.41,160.56,39.37,3.25,48928.0
600651,飞乐音响,电器仪表,上海,0.0,9.85,9.89,1517939.13,811737.56,133084.02,152272.25,1.54,-0.41600000000000004,2.94,1.11,19901219,25265.51,0.26,-40.66,-463.15,30.62,-26.44,67773.0
600798,宁波海运,水运,浙江,21.57,10.31,10.31,628229.81,66937.99,210195.95,116821.22,1.13,0.114,2.81,1.16,19970423,46482.68,0.45,24.96,15.58,23.96,7.97,81916.0
000402,金 融 街,全国地产,北京,11.28,29.88,29.89,13598099.0,9464453.0,255602.42,684076.56,2.29,0.289,9.89,0.66,19960626,1753897.0,5.87,-33.65,-18.51,45.48,13.05,85545.0
600718,东软集团,软件服务,辽宁,53.26,12.37,12.43,1290678.88,596320.81,158567.47,99462.75,0.8,0.092,7.34,1.33,19960618,577360.06,4.65,2.7,-6.52,35.45,4.1,93909.0
300032,金龙机电,元器件,浙江,0.0,7.89,8.03,355819.59,183530.36,100560.75,319012.75,3.97,-1.935,3.1,1.03,20091225,-164775.67,-2.05,-15.76,-605.94,9.68,-73.98,35581.0
000709,河钢股份,普钢,河北,7.49,106.17,106.19,20628108.0,6746238.5,10961695.0,2320581.5,2.19,0.317,4.54,0.7,19970416,1198563.13,1.13,4.26,53.58,13.89,3.72,400288.0
000968,蓝焰控股,煤炭开采,山西,19.12,5.14,9.68,746484.19,339541.09,305433.25,97557.36,1.01,0.494,3.76,3.35,20000622,143787.38,1.49,23.58,50.81,40.45,33.72,29029.0
600837,海通证券,证券,上海,22.65,80.92,115.02,55648532.0,0.0,319310.69,5635798.0,4.9,0.312,10.24,0.92,19940224,3144896.25,2.73,-15.99,-41.62,0.0,22.18,268014.0
300399,京天利,互联网,北京,0.0,1.34,1.98,50726.21,42910.35,1761.65,2127.38,0.11,-0.024,2.04,4.51,20141009,16066.05,0.81,3.0,-269.62,21.33,-1.83,16147.0
600746,江苏索普,化工原料,江苏,0.0,3.05,3.06,59989.28,36532.25,13328.29,6207.23,0.2,-0.009000000000000001,1.52,4.02,19960918,4903.31,0.16,-33.33,-104.46,4.82,-1.0,20183.0
300642,透景生命,医疗保健,上海,34.21,0.53,0.91,105539.22,79787.71,14621.48,55126.36,6.07,1.002,10.96,4.17,20170421,32216.15,3.55,23.53,17.65,77.66,37.95,9254.0
600446,金证股份,软件服务,深圳,58.89,8.35,8.53,409552.38,261646.66,6651.68,22307.65,0.26,0.11599999999999999,2.15,4.22,20031224,63642.11,0.75,27.99,233.77,21.47,2.79,85127.0
300104,乐视网,互联网,北京,0.0,30.73,39.89,1637194.75,739468.88,41560.95,908318.13,2.28,-0.373,-0.09,-33.03,20100812,-1371781.13,-3.44,-77.88,9.82,-39.42,-110.5,291937.0
002516,旷达科技,纺织,江苏,14.88,9.43,15.02,434225.41,236680.75,146136.19,114130.36,0.76,0.14800000000000002,2.55,1.15,20101207,110508.61,0.74,-23.98,-22.87,31.67,16.93,58583.0
600643,爱建集团,多元金融,上海,13.14,14.34,16.22,1933056.25,374271.81,46471.05,405109.97,2.5,0.34,5.59,1.56,19930426,286539.16,1.77,4.17,50.14,44.01,200.04,69640.0
002653,海思科,化学制药,西藏,31.08,4.55,10.8,373547.72,141375.22,59710.0,2252.01,0.02,0.281,1.85,6.3,20120117,75984.78,0.7,58.41,48.79,63.83,14.55,15978.0
